offer_id,title,company_name,dominant_topic,topic_confidence,topic_label
2793,Consultant / Consultante en stratégie et organisation,PEERS GROUP FRANCE,5,0.5312501852966025,Gestion de Projet & Développement
2794,Data Analyste énergie (H/F),SEGMENT ELITE,3,0.3750227927242045,Direction Commerciale & Administration IT
2795,Chef de projet/Business Analyst (H/F),FRANCE AIR,0,0.4250025864872753,Ingénierie Cloud & Cybersécurité
2796,Chef de Projet RSE / Développement Durable (H/F),LIDL,0,0.625000602369233,Ingénierie Cloud & Cybersécurité
2797, RESPONSABLE QUALITE SECURITE ENVIRONNEMENT (H/F),CENTRE HOSPITALIER DE GORDES,7,0.5312563726754926,Product Management & Développement Java
2798,Animateur(trice) Qualité H/F,CTRE FOR PROF PROMOTION AGRICOLE BAROTTE,7,0.5312538060804521,Product Management & Développement Java
2800,Chargé(e) Trade Marketing F/H - Petit Navire,Petit Navire,0,0.5624999821659006,Ingénierie Cloud & Cybersécurité
2802,Animateur qualité H/F) alternance,INHNI,7,0.7083333244019807,Product Management & Développement Java
2803,(H/F) Assistant Santé Travail,SIST OUEST NORMANDIE,5,0.5312568964466744,Gestion de Projet & Développement
2804,Business Analyst Bancaire (H/F),KLANIK,4,0.28126195276320004,Gestion Commerciale & Qualité
2805,Chargé(e) d'études réseaux secs - Marché ENEDIS (H/F),LTd,5,0.5208291769451755,Gestion de Projet & Développement
2806,Chargé(e) d'études réseaux secs - Marché ENEDIS (H/F),LTd,5,0.5208291769451755,Gestion de Projet & Développement
2807,Chargé(e) d'études réseaux secs - Marché ENEDIS (H/F),LTd,5,0.5208291769451755,Gestion de Projet & Développement
2809,Senior Manager Technique & Responsable de projets  IA/NB (H/F),Trimane,7,0.22500092313674436,Product Management & Développement Java
2811,Responsable projets électricité Basé dans le 22 (H/F),LTd,0,0.5312476708334407,Ingénierie Cloud & Cybersécurité
2812,TECHNICIEN ETUDES RESEAUX SECS - MARCHE ENEDIS (H/F),LTd,5,0.5208112077549163,Gestion de Projet & Développement
2813,Responsable projets électricité Basé dans le 56 (H/F),LTd,0,0.5312476708334407,Ingénierie Cloud & Cybersécurité
2814,Ingénieur d'études électricité (H/F),PARLYM,5,0.2812586167406998,Gestion de Projet & Développement
2815,Concepteur Développeur Big Data (H/F),DGTL Performance,3,0.5312604688384749,Direction Commerciale & Administration IT
2816,Responsable projets électricité Basé dans le 29 (H/F),LTd,0,0.5312476708334407,Ingénierie Cloud & Cybersécurité
2819,Responsable études de prix Génie Civil / Maritime (H/F),OPT'IN Recrutement,1,0.5208225087993023,Consulting & Architecture IT
2820,Chef de projet Organisation Qualité H/F,Capitole Finance,0,0.42500611711908587,Ingénierie Cloud & Cybersécurité
2822,Consultant Transformation & Expérience Utilisateur (UX) - (H/F),Experis France,4,0.37501205016054534,Gestion Commerciale & Qualité
2824,Stage Ingénieur Data F/H (H/F),Safran,1,0.5624483000799058,Consulting & Architecture IT
2833,Enquêteur porte à porte Sainte Marie de ré (H/F),TECHNIQUES DE SONDAGES ET TESTS - TEST,6,0.3750101108965195,Ingénierie R&D & Data Science
2841,Chef de projet fonctionnel (H/F),MANPOWER FRANCE,0,0.5312538113203366,Ingénierie Cloud & Cybersécurité
2842,Commercial Sécurité Électronique H/F (H/F),ALTER EGO RH,1,0.28125522039673745,Consulting & Architecture IT
2846,Data Analyst confirmé F/H - IONIS Group,IONIS Group,7,0.5624999964529764,Product Management & Développement Java
2847,Data Engineer Senior / Ingénieur(e) Data Senior (Ingestion & Transformation) F/H - Paris Fashion Shops,Paris Fashion Shops,4,0.35416675529084246,Gestion Commerciale & Qualité
2848,Data Engineer Senior / Ingénieur(e) Data Senior F/H - Paris Fashion Shops,Paris Fashion Shops,3,0.2250003996811901,Direction Commerciale & Administration IT
2849,E.Leclerc - RESPONSABLE QUALITE - H/F,VIENNEDIS,7,0.2812592612224297,Product Management & Développement Java
2850,Chargé de domaine études et reporting (F/H),MACIF,5,0.3750093269275886,Gestion de Projet & Développement
2851,Chargé de Projets Solidarités (F/H),MACIF,0,0.5624999984284796,Ingénierie Cloud & Cybersécurité
2852,Chargé Etudes Comptable et Réglementaire  F/H  (H/F),Banque Populaire Occitane,2,0.2812617728154062,Data Analysis & Transformation Digitale
2854,"Chargé d'Affaires Gestion Privée- Puteaux 92 F/H - Administration, gestion, organisation (H/F)",Caisse d'Epargne Ile de France,0,0.5208367070999212,Ingénierie Cloud & Cybersécurité
2855,Ingénieur d'études CFO-CFA (H/F),METIGA,4,0.4249876171779854,Gestion Commerciale & Qualité
2857,Auditeur/Auditrice éthique (H/F),QIMA FRANCE,2,0.7083333305155683,Data Analysis & Transformation Digitale
2859,1 ANIMATEUR(TRICE) QUALITE - COORDONNATEUR(TRICE) DES ACTIONS (H/F),ADAPEI MAS DOMAINE DES ROSES,6,0.42502271327100405,Ingénierie R&D & Data Science
2862,Consultant data (H/F) - Paris 9ème (H/F),AMITA,3,0.3750004985332655,Direction Commerciale & Administration IT
2863,Chargé-e de mission Transition H/F (H/F),MAIRIE,7,0.3750108234412891,Product Management & Développement Java
2864,Agents Enquêteurs Terrains  (H/F),ALYCE,6,0.7812499956045561,Ingénierie R&D & Data Science
2866, Ingénieur Propulsion - Secteur Spatial H/F️ - VACOA (H/F),VACOA,6,0.3749996008999501,Ingénierie R&D & Data Science
2867,Chef de projet opérationnel - relation assurés H/F,VERSPIEREN,0,0.6250053963852881,Ingénierie Cloud & Cybersécurité
2869,Alternance Data analyst F/H - Pantin (H/F),ISCOD,3,0.3750007527329686,Direction Commerciale & Administration IT
2877,Ingénieur d'Etudes Chauffage Urbain (H/F),LTd,1,0.7812336725028974,Consulting & Architecture IT
2878,ERGONOME SITE F/H (H/F),Safran,6,0.5624999628873403,Ingénierie R&D & Data Science
2879,"Gestionnaire locatif F/H - Administration, gestion, organisation (H/F)",Robert Walters France,5,0.42499951870164787,Gestion de Projet & Développement
2880,Chef de Projet Immobilier F/H - Etudes socio-économiques (H/F),Robert Walters France,0,0.6250009571898818,Ingénierie Cloud & Cybersécurité
2881,"Gestionnaire Technique confirmé F/H - Administration, gestion, organisation (H/F)",Robert Walters France,5,0.5208366123549828,Gestion de Projet & Développement
2884,INGENIEUR LEAN SPECIALIST (H/F),MKL,0,0.562499969313496,Ingénierie Cloud & Cybersécurité
2885,Data Analyst H/F,LABORATOIRE CERBA,7,0.5624999964529764,Product Management & Développement Java
2889,Agents Enquêteurs Terrains (H/F),ALYCE,6,0.7812499956045561,Ingénierie R&D & Data Science
2890,Consultant en transformation digitale et secteur public F/H (H/F),ERNST ET YOUNG ADVISORY,6,0.4250064036316619,Ingénierie R&D & Data Science
2891,Gestionnaire / chef d'équipe Lille (H/F),TECHNIQUES DE SONDAGES ET TESTS - TEST,2,0.22501796558437953,Data Analysis & Transformation Digitale
2894,Contrôleur Financier Métier Portuaire H/F,AFRICA GLOBAL LOGISTICS,6,0.7083333256793686,Ingénierie R&D & Data Science
2895,Senior Data Analyst (H/F),Forums Talents Handicap,7,0.5624999964529764,Product Management & Développement Java
2900,Commercial(e) BtoB H/F (H/F),MINT,1,0.37501604283331447,Consulting & Architecture IT
2902,Commercial trilingue (H/F),DEVILLE AUTOMOTIVE SAFETY COMPONENTS S,1,0.5624999991865242,Consulting & Architecture IT
2905,Coordinateur de projets appui terrain - CDD F/H - ANAP,ANAP,6,0.28125367485407426,Ingénierie R&D & Data Science
2906,Technicien Qualité (H/F),Derichebourg Interim et recrutement Rochefort,7,0.3749987603016434,Product Management & Développement Java
2910,Commercial terrain overseas (H/F),LTd,1,0.37500049310993083,Consulting & Architecture IT
2911,Responsable Projets Réseaux de Chaleur (H/F),LTd,6,0.22501126258246457,Ingénierie R&D & Data Science
2912,Consultant MOE MSBI socle Data ETL (H/F),PROPULSE IT,3,0.5624999985667587,Direction Commerciale & Administration IT
2913,Commercial terrain overseas (H/F),LTd,1,0.37500049310993083,Consulting & Architecture IT
2914,Ingénieur/e d'Etudes Aménagements Urbains (H/F),LTd,1,0.8249905379610731,Consulting & Architecture IT
2915,Responsable Projets Réseaux de Chaleur (H/F),LTd,6,0.22501126258246457,Ingénierie R&D & Data Science
2916,Ingénieur d'Etudes Electricité (H/F),Ametra Engineering,1,0.5312533563897457,Consulting & Architecture IT
2917,CHARGÉ·E DE DÉVELOPPEMENT COMMERCIAL ET MARKETING (Est) #TET7693 (H/F),Tetranergy Business School Réunion,1,0.3750007848292628,Consulting & Architecture IT
2918,CHARGÉ·E DE DÉVELOPPEMENT COMMERCIAL ET MARKETING (Est) #TET7693 (H/F),Tetranergy Business School Réunion,1,0.3750007848292628,Consulting & Architecture IT
2919,CHARGÉ·E DE DÉVELOPPEMENT COMMERCIAL ET MARKETING (Est) #TET7693 (H/F),Tetranergy Business School Réunion,1,0.3750007848292628,Consulting & Architecture IT
2922,Commercial terrain #DIS9323 (H/F),DISCIPLINA,1,0.37500049310993083,Consulting & Architecture IT
2923,CHARGÉ·E DE DÉVELOPPEMENT COMMERCIAL ET MARKETING (Saint-Denis) #TET8606 (H/F),Tetranergy Business School Réunion,1,0.3750007848292628,Consulting & Architecture IT
2925,Ingénieur ou Ingénieure Essais en signalisation ferroviaire (H/F),SNCF,7,0.8249469070266696,Product Management & Développement Java
2926,"Consultant Senior ou Manager Data Engineering - secteur Financier, H/F",EY,6,0.7812499985143405,Ingénierie R&D & Data Science
2927,Data Analyst (H/F) - CDI,Caisse d'Epargne Languedoc Roussillon,3,0.2812517507554839,Direction Commerciale & Administration IT
2928,"Chargé d'Affaires en Gestion Privée F/H - Administration, gestion, organisation (H/F)",FAB GROUP,0,0.5208367070999212,Ingénierie Cloud & Cybersécurité
2930,Consultant data (H/F) - Paris 9ème,AMITA,3,0.3750004985332655,Direction Commerciale & Administration IT
2933,Alternant Master Qualité (H/F),ASSOC PARENT ENFANT INADAPTE CAVAILLON,7,0.3750039972854216,Product Management & Développement Java
2937,Responsable amélioration continue et digitalisation (H/F),YS COMPAGNIE,7,0.3750155222212669,Product Management & Développement Java
2939,Référent.e de projet Animation de territoire (H/F),SAINT ELOI VIVRE ENSEMBLE,0,0.5312579401690511,Ingénierie Cloud & Cybersécurité
2940, PROSPECTEUR / PROSPECTRICE TERRAIN (H/F),GSFT-Prologis,6,0.7812499900319643,Ingénierie R&D & Data Science
2941,"INGÉNIEUR-E DÉTUDES EN PRODUCTION, TRAITEMENT, ANALYSE DE DONNÉES ET ENQUÊTES - H/F",Ecole Normale Supérieure de Lyon,1,0.6874949628321668,Consulting & Architecture IT
2942,E.Leclerc - RESPONSABLE QUALITE CDI TEMPS COMPLET - H/F,LYON DIS,0,0.4250076153713665,Ingénierie Cloud & Cybersécurité
2944,Préfigurateur de l'entrepreuneuriat et du PEPITE 3EF H/F,Direction des Etudes et de la Vie Etudiante  - DEVE,0,0.125,Ingénierie Cloud & Cybersécurité
2945,Chef de projet eau et assainissement H/F,Mercato de l'emploi,0,0.7812499911247148,Ingénierie Cloud & Cybersécurité
2946,Data Scientist IA Générative H/F,TALEXIM Pays de Savoie,3,0.5624999965516074,Direction Commerciale & Administration IT
2949,DATA ANALYST SENIOR LOOKER (H/F),PROPULSE IT,7,0.5624999964529764,Product Management & Développement Java
2950,Package Manager (Ingénieur Etudes matériel) (H/F),B-HIVE,1,0.5312404500913669,Consulting & Architecture IT
2952,Alternance Créateur de contenu - Communication Digitale - Chauvigny (H/F),ISCOD,0,0.7083333228864349,Ingénierie Cloud & Cybersécurité
2953,Technicien Data Center (H/F),LTd,4,0.5624268273137695,Gestion Commerciale & Qualité
2954,Technicien Data Center (H/F),LTd,4,0.5624268273137695,Gestion Commerciale & Qualité
2955,Ingénieur / Ingénieure d'Etudes VRD (H/F),LTd,1,0.8249924521026261,Consulting & Architecture IT
2958,Technicien Data Center (H/F),LTd,4,0.5624268273137695,Gestion Commerciale & Qualité
2961,Ingénieur / Ingénieure d'Etudes VRD (H/F),LTd,1,0.8249924521026261,Consulting & Architecture IT
2969,Ingénieur d'Etudes Electricité/Coordination projet (H/F),Ametra Engineering,1,0.4250027339226077,Consulting & Architecture IT
2971,Responsable Bureau d'Études Électricité et Automatisme (H/F),Volta Executive,5,0.42501448703266903,Gestion de Projet & Développement
2973,Ingénieur d'Études (H/F),Cabinet EKINOX,5,0.37499959955855316,Gestion de Projet & Développement
2976,Responsable Informatique & Projets (H/F),IKIWAY,0,0.5310676655952751,Ingénierie Cloud & Cybersécurité
2977,Animateur qualité / Auditeur médico-social (H/F),AKOYAS ANGOULEME,7,0.531248237472278,Product Management & Développement Java
2980,Responsable Qualité & Référent RSE H/F,Keylink,7,0.5312655999608965,Product Management & Développement Java
2981,CHEF DE PROJET (F/H),CNP Assurances,0,0.7083333324948642,Ingénierie Cloud & Cybersécurité
2982,"Responsable Qualité, Risques, Expérience patient et Développement Durable (H/F)",FHF,7,0.4464616076277788,Product Management & Développement Java
2983,Ingénieur - Responsable de la logistique médicale et non médicale du Centre Hospitalier de Douai (H/F),FHF,1,0.3974782120024792,Consulting & Architecture IT
2987,Chef de mission audit H/F (CDI),LEA Recrutement,0,0.3750036082559574,Ingénierie Cloud & Cybersécurité
3001,Ingénieur ou Ingénieure Essais en signalisation ferroviaire (H/F),SNCF,7,0.8249469070266696,Product Management & Développement Java
3002,Data ingineer H/F,Hays France,0,0.5624999928035023,Ingénierie Cloud & Cybersécurité
3003,Stage - Chef de projet Data / Business Intelligence F/H (H/F),ONET,0,0.4250157553864515,Ingénierie Cloud & Cybersécurité
3004,DATA ANALYST F/H (H/F),BPCE,7,0.5624999964529764,Product Management & Développement Java
3005,Consultante/Consultant en Système de Management Qualité (H/F),Forums Talents Handicap,5,0.42500317952690814,Gestion de Projet & Développement
3006,Chief digital officer - Responsable de la transformation digitale (H/F),Thales Las France Sas,0,0.4250016665972317,Ingénierie Cloud & Cybersécurité
3008,Directeur de Site H/F Secteur Charpente Métallique,Talex Recrutement,6,0.5312471636304825,Ingénierie R&D & Data Science
3012,Directeur d’Exploitation Photovoltaïque H/F,Talex Recrutement,4,0.37500214374296503,Gestion Commerciale & Qualité
3013,"Conseillère / Conseiller en organisation, management et audit interne F/H - Granville Terre et Mer",Granville Terre et Mer,5,0.5312623159392019,Gestion de Projet & Développement
3014,Alternance - Consultant BI et Contrôle de Gestion F/H - Winside Finance,Winside Finance,4,0.22500716820816452,Gestion Commerciale & Qualité
3015,Chef de Projet (F/H),MACIF,0,0.7083333324948642,Ingénierie Cloud & Cybersécurité
3016,Cheffe / Chef de produit Fournitures Industrielles (H/F),Rubix France,2,0.4250068871284257,Data Analysis & Transformation Digitale
3017,Ingénieur Facteurs Organisationnel et Humain F/H,orano Projets,1,0.5624483000799058,Consulting & Architecture IT
3020,Chef de Projet (H/F),Forums Talents Handicap,0,0.7083333324948642,Ingénierie Cloud & Cybersécurité
3021,Business Analyst Data - Connaissance sectorielle & Data Modelling - Lille (H/F),Forums Talents Handicap,7,0.531141067209932,Product Management & Développement Java
3022,Senior Data Scientist | AI (H/F),Forums Talents Handicap,3,0.5624999965516074,Direction Commerciale & Administration IT
3023,Chef de projets Travaux F/H,SKAYL,0,0.7083333324948642,Ingénierie Cloud & Cybersécurité
3025,Chargé de projet qualité et satisfaction (H/F),ASSOCIATION AUTISME MAYOTTE,0,0.2812601780473111,Ingénierie Cloud & Cybersécurité
3026,Data Analyst - Clinical Supplies Chain H/F (H/F),SANOFI WINTHROP INDUSTRIE,3,0.2812591400386529,Direction Commerciale & Administration IT
3028,E.Leclerc - Responsable qualité (QHSE) - H/F,CHATEAUGAY DISTRIBUTION,7,0.531263785585497,Product Management & Développement Java
3029,FORMATION INSPECTEUR QUALITE (H/F),Derichebourg Interim et recrutement Toulouse Aero,3,0.37500001084135814,Direction Commerciale & Administration IT
3032,Responsable de pôle sociale H/F (CDI),LEA Recrutement,6,0.5312488410621123,Ingénierie R&D & Data Science
3035,Auditeur Sénior H/F (CDI),LEA Recrutement,2,0.3750028916460862,Data Analysis & Transformation Digitale
3038,Auditeur junior H/F (CDI),LEA Recrutement,2,0.5624999948610122,Data Analysis & Transformation Digitale
3039,Auditeur Sénior H/F (CDI),LEA Recrutement,2,0.3750028916460862,Data Analysis & Transformation Digitale
3045,Buffalo Grill - Animateur / Animatrice de réseau de franchises (H/F),Buffalo Grill,7,0.6249990368733707,Product Management & Développement Java
3046,Chef de projet Déploiement IT (H/F),ALTECA,0,0.7812499929784978,Ingénierie Cloud & Cybersécurité
3047,Ingénieur Commissioning H/F,TALEXIM Grenoble,1,0.5624483000799058,Consulting & Architecture IT
3049,DEVELOPPEUR(SE) DE PROJETS D'ENERGIE RENOUVELABLE (H/F),TERRITOIRE D'ENERGIE LOT ET GARONNE,0,0.5312570712148871,Ingénierie Cloud & Cybersécurité
3055,GUY HOQUET IMMOBILIER - Data analyst (H/F),GUY HOQUET IMMOBILIER,7,0.37501357403391644,Product Management & Développement Java
3058,RESPONSABLE QUALITE ET PRODUITS H/F,Mr.Bricolage,2,0.2812566789948583,Data Analysis & Transformation Digitale
3060,Agents Enquêteurs Terrains (H/F),ALYCE,6,0.7812499956045561,Ingénierie R&D & Data Science
3062,Chargé de missions QSE F/H - Hexvia,Hexvia,7,0.5624999788793288,Product Management & Développement Java
3063,GENAI AGENT ENGINEER - H/F,CLS,4,0.37500697787981474,Gestion Commerciale & Qualité
3064,Animateur Qualité H/F,Alvo,7,0.7083333244019807,Product Management & Développement Java
3065,Head of Data Management Products & Modeling (H/F),AXA,2,0.3750021713696055,Data Analysis & Transformation Digitale
3066,Chargé d'Affaires Technique H/F,SAS APPORTS,5,0.3750010485842011,Gestion de Projet & Développement
3072,Business Owner IARD F/H - Kereis Solutions,Kereis Solutions,7,0.5624999697743592,Product Management & Développement Java
3073,Superviseur.se d’affaires F/H - CAILabs,CAILabs,0,0.37500840418919074,Ingénierie Cloud & Cybersécurité
3074,Consultant(e) QVCT/RPS - Prévention Primaire & Secondaire F/H - Qualisocial,Qualisocial,0,0.125,Ingénierie Cloud & Cybersécurité
3095,Alternance Data Analyst - Strasbourg (H/F),ISCOD,3,0.3750007527329686,Direction Commerciale & Administration IT
3105,Consultant.e en transition énergétique F/H - Enerdata,Enerdata,0,0.5624999226088465,Ingénierie Cloud & Cybersécurité
3106,chef de projets finance F/H - mRHq,mRHq,0,0.5312577060389095,Ingénierie Cloud & Cybersécurité
3107,chef de projets métiers et SI F/H - mRHq,mRHq,0,0.531258627313311,Ingénierie Cloud & Cybersécurité
3109,chef de projets finance F/H - mRHq,mRHq,0,0.5312577060389095,Ingénierie Cloud & Cybersécurité
3110,chef de projets métiers et SI F/H - mRHq,mRHq,0,0.531258627313311,Ingénierie Cloud & Cybersécurité
3111,Chef de Projet Ferroviaire H/F - 34,SOM Sud,0,0.7812137410996057,Ingénierie Cloud & Cybersécurité
3112,ANIMATEUR(RICE) QUALITE GESTION DES RISQUES (H/F),EHPAD,0,0.35418099811353093,Ingénierie Cloud & Cybersécurité
3113,Data Scientist H/F (H/F),AMILTONE,3,0.7083333319952473,Direction Commerciale & Administration IT
3114,Responsable qualité services (H/F),HOPITAL LOCAL LE LUDE,7,0.5312501314552001,Product Management & Développement Java
3115,Attaché Administration hospitalière H/F,EHPAD L'AGE D'OR,5,0.3750000852430894,Gestion de Projet & Développement
3117,CHEF DE PROJET- FACTURATION PUBLIQUE HOSPITALIÈRE - H/F,CHU de Reims,0,0.28125497939892885,Ingénierie Cloud & Cybersécurité
3118,Jean Rouyer Automobiles - Data analyst (H/F),Jean Rouyer Automobiles,7,0.5624999964529764,Product Management & Développement Java
3119,TECHNICIEN ETUDES RESEAUX SECS - MARCHE ENEDIS (H/F),LTd,5,0.5208112077549163,Gestion de Projet & Développement
3121,TECHNICIEN ETUDES RESEAUX SECS - MARCHE ENEDIS (H/F),LTd,5,0.5208112077549163,Gestion de Projet & Développement
3123,Commercial Terrain #DIS10622 (H/F),DISCIPLINA,1,0.37500049310993083,Consulting & Architecture IT
3133,Chargé d'études commerciales - Aménagement intérieur F/H - SOFRADI,SOFRADI,1,0.5312457228740294,Consulting & Architecture IT
3135,Business Analyst Data - Services Financiers - Ile-de-France (H/F),Forums Talents Handicap,6,0.5312518679196507,Ingénierie R&D & Data Science
3142,"Enquêteur en face à face (H/F), Saint Priest et alentours (H/F)",ALYCE,6,0.3750101108965195,Ingénierie R&D & Data Science
3143,Responsable d’agence IA & Data - H/F,skaelia,3,0.2812627973160151,Direction Commerciale & Administration IT
3144,Responsable d’agence IA & Data (Nantes) - H/F,skaelia,6,0.4249858626120864,Ingénierie R&D & Data Science
3145,Directeur de Business Unit Data & IA (Paris) - H/F,skaelia,4,0.531250867951651,Gestion Commerciale & Qualité
3146,Responsable Practice Data / IA (Paris) - H/F,skaelia,7,0.375000281582334,Product Management & Développement Java
3147,COMMERCIAL(E) (H/F),DAN CUP,1,0.5624999991865242,Consulting & Architecture IT
3148,Responsable Practice Data / IA (Lyon) - H/F,skaelia,7,0.37500490074163445,Product Management & Développement Java
3149,Responsable d’agence IA & Data (Lyon) - H/F,skaelia,7,0.2250101484595322,Product Management & Développement Java
3150,Directeur de Business Unit Data & IA (Nantes) - H/F,skaelia,4,0.7810386514667899,Gestion Commerciale & Qualité
3151,Responsable Practice Data / IA (Nantes) - H/F,skaelia,7,0.37500307340906724,Product Management & Développement Java
3152,Directeur de Business Unit Data & IA (Lyon) - H/F,skaelia,4,0.5312646302596312,Gestion Commerciale & Qualité
3153,Ingénieur ou Ingénieure matériel système ferroviaire - Développement MISTRAL (H/F),SNCF,7,0.6874559688431512,Product Management & Développement Java
3154,Consultant Senior/Manager en Transformation IT ... H/F (CDI),SQUARE,6,0.37500245329241605,Ingénierie R&D & Data Science
3155,Consultant / Consultante en management (H/F),LE CAB' BFC,4,0.3750027350735695,Gestion Commerciale & Qualité
3156,DATA SCIENTIST (H/F),AFD - Agence Française de développement,3,0.7083333319952473,Direction Commerciale & Administration IT
3162,Chef de projet F/H - SFHE,SFHE,0,0.7083333324948642,Ingénierie Cloud & Cybersécurité
3164,Chef de projet organisation (H/F),OUI,0,0.5312556809893633,Ingénierie Cloud & Cybersécurité
3166,CHEF.FE DE PRODUIT MARKETING SENIOR - STRATÉGIE ET OFFRES - H/F,GS1 France,2,0.4250043686399894,Data Analysis & Transformation Digitale
3167,Consultant / Consultante en stratégie et organisation (H/F),HOPTENT,5,0.5312501852966025,Gestion de Projet & Développement
3168,Chargé.d d'animation de réseau (H/F),RESEAU REGIONAL DES ACTEURS DU REEMPLOI ,5,0.375009831625021,Gestion de Projet & Développement
3171,INGENIEUR (E)  D'ETUDES ET DE RECHERCHE (H/F),France Travail - Direction Generale PE,1,0.41939241367365615,Consulting & Architecture IT
3172,CDI - Data Engineer - H/F,Generali,3,0.28125123415610515,Direction Commerciale & Administration IT
3173,Senior Consultant/ Manager – ITSM/ServiceNow (H/F),Forums Talents Handicap,6,0.5624999958139204,Ingénierie R&D & Data Science
3176,PROXY PRODUCT OWNER DATA - H/F,COMPAGNIE DES ALPES,2,0.5624999885629269,Data Analysis & Transformation Digitale
3178,Commercial Freelance - Agence WEB (H/F),DESIGN-ME,1,0.5311129910931219,Consulting & Architecture IT
3179,Chargé de mission Mobilité - Développement durable (H/F),COMMUNAUTE DE COMMUNES DE LA FORET,7,0.6250152239093656,Product Management & Développement Java
3183,Commercial / Commerciale sédentaire B to B H/F (H/F),GERALDINE ROCHOTTE CONSEILS,1,0.7812499918248371,Consulting & Architecture IT
3184,Assistant(e) en santé sécurité au travail - Limousin (H/F),MSA LIMOUSIN,5,0.6250098024950257,Gestion de Projet & Développement
3185,Assistant(e) en santé sécurité au travail - Limousin (H/F),CAISSE MSA DU LIMOUSIN,5,0.6250098024950257,Gestion de Projet & Développement
3186,Assistant(e) en santé sécurité au travail - Limousin (H/F),MSA LIMOUSIN,5,0.6250098024950257,Gestion de Projet & Développement
3192,Agents Enquêteurs Terrains (H/F),ALYCE,6,0.7812499956045561,Ingénierie R&D & Data Science
3198,Ingénieur d'étude Energie confirmé - Traction Ferroviaire -HT/BT H/F,EGIS,0,0.42493703065076827,Ingénierie Cloud & Cybersécurité
3203,Data Analyst F/H - Réseau Primever France,Réseau Primever France,3,0.2812510020366104,Direction Commerciale & Administration IT
3204,Responsable Architecture Data (h/f) (CDI),LHH,7,0.3750115219867449,Product Management & Développement Java
3209,Data scientist Expérimenté (H/F),Manpower,3,0.7083333319952473,Direction Commerciale & Administration IT
3219, Consultant Senior – Risk advisory (F/H) , RSM en Rhône-Alpes ,0,0.125,Ingénierie Cloud & Cybersécurité
3221,Data Analyst Confirmé H/F (CDI),In Extenso,7,0.5624999964529764,Product Management & Développement Java
3222,H/F Ingénieur d'études ELEC,LTd,5,0.37499959955855316,Gestion de Projet & Développement
3227,Coordinateur de l’implantation de l’IA au sein de l’ANAP F/H - ANAP,ANAP,2,0.5624999834068191,Data Analysis & Transformation Digitale
3228,Business Analyst IT F/H - Children Worldwide Fashion C.W.F,Children Worldwide Fashion C.W.F,7,0.5624999964529764,Product Management & Développement Java
3229,Ingénieur d'études aménagement urbaine & Infrastructure TRAM BHNS H/F,EGIS,1,0.3404001907939729,Consulting & Architecture IT
3230,Consultant Data/ Chef de projet Data (H/F),AMILTONE,3,0.42500020174364017,Direction Commerciale & Administration IT
3231,Data Analyst/ Data Engineer H/F (H/F),AMILTONE,4,0.5624999983542897,Gestion Commerciale & Qualité
3233,Expert parcours médico-social F/H - ANAP,ANAP,3,0.5624999929668539,Direction Commerciale & Administration IT
3234,"Chargé(e) prévention Santé, Sécurité et Conditions de Travail (H/F)",HOSPICES CIVILS DE BEAUNE,5,0.5312566041777693,Gestion de Projet & Développement
3235,Consultant / Consultante en organisation et management (H/F),Gojob,5,0.5312502797499311,Gestion de Projet & Développement
3236,Consultant Data (H/F),AMILTONE,3,0.5624999985667587,Direction Commerciale & Administration IT
3238,Data Analyst / Scientist - Power BI @ groupe international - F/H,Externatic,3,0.22500959975471846,Direction Commerciale & Administration IT
3239,Consultant Support Applicatif - Outils financiers @ Secteur Banque H/F,Externatic,6,0.5772877401557135,Ingénierie R&D & Data Science
3244,Principal Regulatory & Compliance / Banque de d... H/F (CDI),SQUARE,4,0.5624999557255893,Gestion Commerciale & Qualité
3246,RESPONSABLE DU SERVICE EXÉCUTION BUDGÉTAIRE ET QUALITÉ COMPTABLE (H/F),Randstad,7,0.4250046078161863,Product Management & Développement Java
3247,ANALYSTES DATA SCIENCE ET STATISTIQUES - H/F,Banque de France,3,0.28125969394252426,Direction Commerciale & Administration IT
3248,Consultant(e)s Débutant(e)s en Stratégie Digitale & Expérience client - Secteur Financier (H/F),EY,6,0.3035996753412792,Ingénierie R&D & Data Science
3249,Chargé(e) de projets développement et systèmes d'information (H/F),LES PAPILLONS BLANCS DE PONT-AUDEMER ET ,5,0.4250016670686655,Gestion de Projet & Développement
3250,Enquêteur Enquêtrice Porte à Porte Roubaix (H/F),TECHNIQUES DE SONDAGES ET TESTS - TEST,6,0.7083333294807773,Ingénierie R&D & Data Science
3252,Responsable Qualité (H/F),SOCIETE ANONYME D HABITATION A LOYER MOD,7,0.7083333312031015,Product Management & Développement Java
3254,Ingénieur ou ingénieure Maintenance et Travaux en Signalisation électrique (H/F),SNCF,1,0.5705760440356765,Consulting & Architecture IT
3255,"Consultant Expérimenté & Manager en Data Engineering - Secteur Financier, H/F",EY,6,0.5312502418857077,Ingénierie R&D & Data Science
3256,Responsable Etudes Ad-Hoc et Panels France F/H - Petit Navire,Petit Navire,1,0.28126659645667446,Consulting & Architecture IT
3257,Consultant Expérimenté & Manager en « Data & Intelligent Process Automation »-Secteur Financier (H/F),EY,6,0.4250220052714056,Ingénierie R&D & Data Science
3260,ANIMATEUR QUALITÉ (H/F),Randstad,7,0.7083333244019807,Product Management & Développement Java
